sentence_idx,original,para_jaccard_all,synt_jaccard_all,para_jaccard_content,synt_jaccard_content
610,Ruthless... merciless... devoted to our cause.,0.09773110661268555,0.2,0.05357142857142857,0.0
611,SEO- short for search engine optimization.,0.27029803529803526,0.08591741591741592,0.2963095238095238,0.0
612,Sales in Europe were up 2%.,0.17094239094239097,0.24000000000000005,0.2551298701298701,0.016666666666666666
613,Savanah ordered a fried shrimp dinner.,0.14053113553113553,0.09090909090909091,0.09838235294117646,0.0
614,"Scary and freaky sometimes, but awesome.",0.08069597069597069,0.2,0.01111111111111111,0.0
615,Science and religion can indeed coexist.,0.11812324929971989,0.33333333333333337,0.04444444444444444,0.14285714285714285
616,Section ISH using rat Shh probe.,0.3054166666666666,0.0,0.4606349206349207,0.0
617,"Senator Edwards, good luck to you.",0.2555128205128205,0.2266666666666667,0.3138888888888889,0.02857142857142857
618,Share resource: Computer keyboard explanation posters.,0.15048201798201796,0.0,0.21416167166167166,0.0
619,"Sharon, she's cooked in a restaurant.",0.1813186813186813,0.2666666666666667,0.12023809523809523,0.07142857142857142
620,She also has a great wig.,0.15599025974025973,0.21333333333333332,0.10396825396825396,0.1595238095238095
621,She began to worry about infection.,0.09809634809634808,0.3233333333333333,0.06999999999999999,0.18666666666666668
622,She collapsed onto the comfortable bed.,0.14962887989203777,0.16969696969696968,0.08392857142857142,0.08392857142857142
623,She could move undetected and untouched.,0.14118006993006993,0.19272727272727272,0.09067460317460317,0.12857142857142856
624,"She did this intentionally, he thought.",0.10621503496503497,0.02,0.02,0.0
625,She felt foolish and oddly frightened.,0.05923265460030166,0.1346969696969697,0.014285714285714285,0.047619047619047616
626,She felt guilty about her deception.,0.11048076923076922,0.10636363636363637,0.016666666666666666,0.02
627,She grinned at the blonde girl.,0.22492285492285494,0.21333333333333332,0.11246753246753247,0.0
628,She had a business to sell.,0.13696969696969696,0.33666666666666667,0.0,0.0
629,She has buried all of them.,0.10140007051771756,0.2184848484848485,0.0,0.0
630,She has never danced with him.,0.2971828171828172,0.2581818181818182,0.2533333333333333,0.25833333333333336
631,"She leaned into him antagonistically, ""hunh?""",0.1406399972576443,0.016666666666666666,0.03428571428571429,0.014285714285714285
632,"She leaned over him, sobbing openly.",0.1278937728937729,0.00909090909090909,0.014285714285714285,0.014285714285714285
633,She let out a choked laugh.,0.1432251082251082,0.13545454545454544,0.03666666666666667,0.02
634,She lifted her gun and fired.,0.1666570929070929,0.13015151515151516,0.03428571428571429,0.016666666666666666
635,She looked like a fairy princess.,0.1936019536019536,0.24000000000000005,0.12107142857142858,0.16190476190476188
636,She looked up from her sewing.,0.18894123420439207,0.14787878787878786,0.04,0.025
637,She loves to go to church.,0.03995171495171495,0.125,0.0,0.0
638,She makes me brush my hair.,0.13434065934065934,0.11242424242424243,0.016666666666666666,0.0
639,She manifested him at another level.,0.1141025641025641,0.03636363636363636,0.05095238095238095,0.0
640,She pointed at my swollen jaw.,0.16441391941391942,0.10787878787878788,0.11028138528138527,0.03333333333333333
641,She screamed over the loud noise.,0.11041989872872227,0.09090909090909091,0.0,0.0
642,She seems awfully likable to me.,0.12454545454545454,0.10606060606060605,0.0,0.014285714285714285
643,"She shrugged, hoping to look indifferent.",0.0953548085901027,0.11515151515151516,0.01,0.0375
644,She started moving the excavated sand.,0.11941350316350316,0.14787878787878786,0.014285714285714285,0.05357142857142857
645,She stirred sugar into her tea.,0.17189935064935064,0.11454545454545453,0.04,0.0
646,She suffered from degenerative kidney disease.,0.08012820512820512,0.11015151515151514,0.05634920634920635,0.0125
647,She was beauty and gentleness personified.,0.1695437895437895,0.20484848484848484,0.08095238095238094,0.0
648,"She was delicate always, now extremely.",0.16716866466866467,0.3133333333333333,0.1326190476190476,0.17
649,She was inside a magnificent castle.,0.19974358974358974,0.1939393939393939,0.07095238095238096,0.02
650,She was near Grand Central Station.,0.16979090354090356,0.18363636363636365,0.13857142857142857,0.1494047619047619
651,She was thirty-one years old then.,0.19079670329670328,0.2033333333333333,0.27492063492063495,0.016666666666666666
652,She was wearing a long dress.,0.13029262404262404,0.18303030303030302,0.0,0.0
653,She'd have to tread very carefully.,0.07561220642102995,0.223030303030303,0.014285714285714285,0.047619047619047616
654,She'll love meeting Maggie and Smythe!,0.28347194472194476,0.1612121212121212,0.3248412698412698,0.07222222222222223
655,She's going to wash your Jeep?,0.1111584249084249,0.28666666666666674,0.02222222222222222,0.20476190476190476
656,She's using dancing moves to fight.,0.03205128205128205,0.12363636363636363,0.05357142857142857,0.03333333333333333
657,Should we set a date now?,0.19991758241758242,0.24000000000000005,0.052500000000000005,0.0
658,"Shwoof, that makes me feel better.",0.10467032967032967,0.21806138306138304,0.04599567099567099,0.05873015873015872
659,Sizes range from 2XL to 3XL.,0.2563111888111888,0.2,0.3309523809523809,0.0
660,So I don't want anybody's sympathy.,0.030311355311355315,0.4833333333333333,0.0125,0.3142857142857143
661,So he continued in his ignorance.,0.1528451940216646,0.20242424242424245,0.045,0.0
662,So let's let that go forward.,0.12454378954378953,0.5,0.05,0.33333333333333337
663,So smart and caring and hardworking.,0.0654004329004329,0.25,0.0,0.0
664,So the wise renounce that aim.,0.18122710622710622,0.33333333333333337,0.02857142857142857,0.0
665,So trial-and-error printing can get costly.,0.06743548118548118,0.2266666666666667,0.09333333333333334,0.02857142857142857
666,So you missed the open house?,0.40519813519813513,0.35,0.44833333333333336,0.02
667,"So, is BC Rich officially dead?",0.17482517482517484,0.2375,0.2251984126984127,0.016666666666666666
668,"Some of it good, I hope.",0.1677872127872128,0.29333333333333333,0.08166666666666667,0.0
669,Some rivals are already making inroads.,0.1346662895927602,0.10181818181818184,0.15444444444444444,0.0
670,Something big got the ball rolling.,0.10145354645354646,0.14545454545454545,0.04722222222222222,0.05555555555555556
671,Something small and wrapped in fabric.,0.1388178488178488,0.29333333333333333,0.08373015873015872,0.1
672,Something that awakened my psychic knowing.,0.11736596736596736,0.35,0.0125,0.16190476190476188
673,Sometimes he stood up for exercise.,0.09213998419880773,0.11272727272727272,0.04345238095238095,0.02
674,Sophia was asleep on the sofa.,0.33059246309246304,0.21333333333333332,0.2119047619047619,0.0
675,"Sparrows and pigeons, no other birds.",0.3109523809523809,0.33333333333333337,0.40857142857142853,0.0
676,Spray and vapor filled the void.,0.16875457875457875,0.21333333333333332,0.08055555555555555,0.014285714285714285
677,State your name for the Council.,0.24377705627705626,0.35,0.14004329004329003,0.02
678,Stir-fried egg noodles with assorted vegetables.,0.24739304555094027,0.10181818181818184,0.2693398268398268,0.01111111111111111
679,"Strangely, I did not feel nervous.",0.023076923076923078,0.20174825174825176,0.0,0.016666666666666666
680,Such study may take many forms.,0.04482142857142857,0.25333333333333335,0.057499999999999996,0.16666666666666666
681,Sugar would help restore our energy.,0.11912087912087913,0.0,0.0586111111111111,0.0
682,Sunday School classes begin at 9:30am.,0.09612960568842921,0.09090909090909091,0.07353535353535354,0.0
683,Supply and installation of steel pilings.,0.1653682282629651,0.2,0.11944444444444444,0.0
684,Suppose Lauren comes looking for us??,0.14382950382950382,0.07484848484848486,0.17662698412698413,0.04583333333333333
685,"Surface texture; Smooth, sandy or rough.",0.12610267183796595,0.2,0.0890909090909091,0.11111111111111112
686,Sussex also acquired Spy in 1994.,0.30597402597402595,0.2,0.348015873015873,0.11111111111111112
687,Sweaty hair clinging to his forehead.,0.1641743344374923,0.05818181818181818,0.08035714285714286,0.02857142857142857
688,Take 1 leaf of Aloe Vera.,0.20613553113553112,0.12363636363636363,0.27932539682539687,0.03333333333333333
689,Take me to a computer terminal.,0.23322927072927077,0.22666666666666666,0.02,0.0
690,Talk about a wild goose chase....,0.043479853479853475,0.09090909090909091,0.0,0.0
691,Taste that fowl and those fish.,0.19615384615384618,0.33333333333333337,0.014285714285714285,0.0
692,Tell them I needed a rest.,0.134417151475975,0.2266666666666667,0.03333333333333333,0.0
693,Terms of the transaction weren't disclosed.,0.1173892773892774,0.33333333333333337,0.0125,0.14285714285714285
694,Thank you all for your attention.,0.11558455433455435,0.10858585858585859,0.08666666666666667,0.0
695,Thank you or your feed back.,0.07657832363714716,0.00909090909090909,0.0,0.016666666666666666
696,That Jaguar could really barrel along.,0.1503113553113553,0.33333333333333337,0.11071428571428572,0.25357142857142856
697,That blade will cut through anything.,0.1418215118215118,0.22205128205128205,0.03428571428571429,0.0
698,That could be a commendable quality.,0.19123376623376626,0.2843589743589744,0.04857142857142857,0.06000000000000001
699,That had a bitter almond scent.,0.12581585081585084,0.24000000000000005,0.1101190476190476,0.02
700,That is terribly difficult to overcome!,0.2839466089466089,0.1721212121212121,0.11666666666666667,0.0
701,That kind of understanding and kindness...,0.2560489510489511,0.33333333333333337,0.016666666666666666,0.0
702,That marriage ultimately ends in divorce?,0.14091014377779082,0.22666666666666666,0.07833333333333332,0.02857142857142857
703,"That project continues, for the moment.",0.1692890442890443,0.33333333333333337,0.016666666666666666,0.0
704,That rhythm can be very inspirational.,0.09075091575091575,0.35,0.0,0.0
705,That seemed like an absurd contradiction!,0.09754079254079254,0.21333333333333332,0.059523809523809514,0.16190476190476188
706,"That warrior is you, my son.",0.30346542346542343,0.32333333333333336,0.06666666666666667,0.0
707,That was so irresponsible and dangerous.,0.222020202020202,0.10181818181818184,0.02,0.0
708,That would be simple and effective.,0.2539393939393939,0.17919191919191918,0.17523809523809525,0.016666666666666666
709,That's what they wanted to communicate.,0.17656657068421774,0.5,0.0,0.2
710,That's where Dr. Angell comes in.,0.2501693404634581,0.2266666666666667,0.30358225108225106,0.15476190476190474
711,That's why we're talking about taxes.,0.09568223443223442,0.5,0.05333333333333333,0.2
712,The CEO of Levi's does it.,0.2018764568764569,0.41666666666666663,0.1792857142857143,0.0
713,The Clinton White House was silent.,0.24193181818181814,0.2,0.19816849816849819,0.0
714,The Weasel was an accomplished backstabber.,0.1978282828282828,0.2,0.16285714285714284,0.0
715,"The bag was leather, black, small.",0.09609348984348984,0.2,0.08611111111111111,0.0
716,The bathroom needed a complete scrubbing.,0.18372960372960373,0.2,0.047619047619047616,0.0
717,The bill became law in April.,0.20096153846153847,0.14636363636363636,0.1261904761904762,0.0
718,The boat was ready to sail.,0.15303085803085806,0.5,0.029166666666666664,0.2
719,The brick walls extended high up.,0.09722444222444224,0.09090909090909091,0.02857142857142857,0.0
720,The brunette was licking her lips.,0.3257642357642358,0.32,0.22380952380952376,0.0
721,The bugs are eating me alive.,0.11057765763648116,0.2,0.057738095238095234,0.0
722,The building housed a great hall.,0.16098568098568097,0.2,0.0125,0.0
723,The ceremony will take place tonight.,0.16830960705960704,0.25277777777777777,0.07857142857142857,0.03333333333333333
724,The chief complaint for phonics advocates:,0.11426240426240426,0.21555555555555556,0.08718253968253967,0.014285714285714285
725,The clinic was for AIDS patients.,0.24673604173604174,0.33333333333333337,0.16483516483516483,0.0
726,The code's too easy to read.,0.10151515151515152,0.33333333333333337,0.0,0.0
727,The cold spring weather helped little.,0.09075258075258076,0.09090909090909091,0.02,0.0
728,The control comes with ease now.,0.14034965034965036,0.33333333333333337,0.07250000000000001,0.0
729,The courage to meet every challenge.,0.06274891774891775,0.33333333333333337,0.05833333333333333,0.14285714285714285
730,"The court continued on, as expected.",0.1536180486180486,0.33333333333333337,0.02857142857142857,0.0
731,The crowd burst into spontaneous applause.,0.09974682180564534,0.21333333333333332,0.026785714285714284,0.014285714285714285
732,The crowd burst into sudden cacophony.,0.11843840370156158,0.25333333333333335,0.014285714285714285,0.05714285714285714
733,The drawstring just completes the fit.,0.2899675324675325,0.25,0.33714285714285713,0.0
734,The economy everywhere was in crisis.,0.05487845487845487,0.33333333333333337,0.016666666666666666,0.0
735,The emperor of the despondent kingdom.,0.10048340548340548,0.25,0.02857142857142857,0.0
736,"The evidence is contradictory, at best.",0.12406135531135529,0.5,0.0,0.2
737,The experience had shaken him emotionally.,0.18861555111555112,0.2,0.05095238095238095,0.0
738,The fifth character is Mr. Globe.,0.4455555555555556,0.2833333333333333,0.4772619047619048,0.09047619047619046
739,The figures mark a significant turnaround.,0.1897985347985348,0.2,0.04285714285714286,0.0
740,The first floor had retail shops.,0.15284215784215785,0.09090909090909091,0.1007936507936508,0.0
741,The four of them silently embraced.,0.12784507159507158,0.33333333333333337,0.08869047619047618,0.0
742,The gene heavily influences brain wiring.,0.14436230436230438,0.09090909090909091,0.12333333333333334,0.0
743,The glass in the frame broke.,0.11155233655233654,0.25,0.014285714285714285,0.0
744,The great wheel began to turn.,0.10662448662448662,0.2666666666666667,0.05357142857142857,0.07142857142857142
745,The hairs on my skin rose.,0.1668723613847453,0.16929292929292933,0.055311355311355316,0.0
746,"The healthiest, most nutritious food ever.",0.06573295985060693,0.33333333333333337,0.04611111111111111,0.14285714285714285
747,The hesitant rhythm of the band.,0.174005439005439,0.25,0.125,0.0
748,The homeless woman obviously loved animals.,0.11153003858886212,0.09090909090909091,0.06186868686868687,0.0
749,The inside was circular in shape.,0.13424242424242425,0.33333333333333337,0.06190476190476191,0.0
750,"The invisible girl, the unknown princess.",0.11274725274725275,0.11111111111111112,0.08507936507936509,0.0
751,"The judge spoke, breaking the silence.",0.09440836940836941,0.11111111111111112,0.0125,0.0
752,The kids play in the street.,0.12489121989121987,0.16666666666666666,0.03666666666666667,0.0
753,The large restaurant was cafeteria style.,0.17684815184815186,0.33333333333333337,0.08035714285714286,0.14285714285714285
754,The last time we'd had four.,0.2717443667443667,0.12363636363636363,0.3063095238095238,0.0375
755,The liquid was indeed fresh water.,0.15266899766899766,0.2,0.08646825396825396,0.0
756,The military forces of the colony.,0.13874902874902875,0.25,0.04916666666666667,0.0
757,The movie was a romantic comedy.,0.1683753746253746,0.33333333333333337,0.04583333333333333,0.0
758,The movie was entertaining and funny.,0.15965201465201465,0.33333333333333337,0.014285714285714285,0.0
759,The music drums inside my head.,0.16420745920745922,0.33333333333333337,0.06428571428571428,0.14285714285714285
760,The mutant allele lacks exon 14.,0.35163558663558664,0.13454545454545452,0.36916666666666664,0.04444444444444444
761,The neatly trimmed beard and moustache.,0.30354700854700856,0.2,0.31238095238095237,0.0
762,"The next day, he was gone.",0.22644411144411145,0.33333333333333337,0.12261904761904763,0.17
763,The next house is kilometres away.,0.2660916860916861,0.21333333333333332,0.21952380952380954,0.014285714285714285
764,The northernmost mountains in central Germany.,0.14776152768799827,0.2266666666666667,0.10353535353535352,0.02857142857142857
765,The official diagnosis was a stroke.,0.15815351315351314,0.35,0.026785714285714284,0.02
766,The one in jail for murder.,0.13353590853590855,0.5,0.04857142857142857,0.2
767,The one seen at the murder?,0.22878787878787882,0.42857142857142855,0.05,0.2
768,The ones who refuse to quit.,0.046868686868686865,0.5,0.0,0.2
769,The pancakes are to die for.,0.0676955397543633,0.3625,0.0,0.0
770,The pastor proclaimed to the congregation.,0.20296037296037298,0.25,0.056666666666666664,0.0
771,The place is chill and comfortable.,0.1821262071262071,0.33333333333333337,0.0,0.0
772,The problem is the surveillance cameras.,0.30881673881673877,0.25,0.3091666666666667,0.0
773,The product is available as download-version.,0.120485347985348,0.33333333333333337,0.0,0.0
774,The promise of big business profits.,0.07602564102564102,0.2,0.0125,0.0
775,The protracted silence became almost unbearable.,0.15353646353646355,0.33333333333333337,0.12325757575757575,0.25
776,The redemption date is March 1.,0.4579545454545455,0.21555555555555556,0.5314285714285715,0.014285714285714285
777,The remaining 10% is net profit.,0.14963369963369963,0.10181818181818184,0.0969047619047619,0.0125
778,The seemingly impossible can be attained.,0.07544122544122543,0.24000000000000005,0.04,0.03333333333333333
779,The service at Instep was great!!,0.16656177156177154,0.33333333333333337,0.1161904761904762,0.0
780,The show was at Shippensburg University.,0.4058477633477633,0.33333333333333337,0.4348484848484849,0.0
781,The signal was one of power.,0.19338383838383838,0.5,0.05,0.2
782,The situation involved some political perils.,0.1073026973026973,0.09090909090909091,0.05972222222222222,0.0
783,The sky was bright and blue.,0.13166208791208792,0.33333333333333337,0.0,0.0
784,The slick slide of moist flesh.,0.17676767676767674,0.2,0.1630952380952381,0.0
785,The small flock of birds circled.,0.11597444222444223,0.2,0.039285714285714285,0.0
786,The sometimes cruel and hateful road.,0.08756826506826507,0.21333333333333332,0.0,0.014285714285714285
787,The stewardesses are furious with them.,0.20265623265623262,0.3666666666666667,0.0,0.03333333333333333
788,The terror camp was never built.,0.11821511821511821,0.33333333333333337,0.12718253968253967,0.14285714285714285
789,The two companies declined to comment.,0.05886655011655012,0.2,0.007692307692307693,0.0
790,The victim is a 17-year-old girl.,0.28903318903318903,0.33333333333333337,0.1194047619047619,0.0
791,The voice had a muffled sound.,0.18410256410256412,0.33333333333333337,0.016666666666666666,0.0
792,The weather was warm and dry.,0.10553113553113554,0.33333333333333337,0.016666666666666666,0.0
793,The wind blew cold and colder.,0.02205128205128205,0.2,0.0,0.0
794,The woman you suspect of murder.,0.22848817848817848,0.24333333333333335,0.11523809523809522,0.02
795,Their food and sweets are awesome.,0.14907592407592407,0.21333333333333332,0.016666666666666666,0.0
796,Their hearts beat in rhythm together.,0.2510839160839161,0.2,0.17023809523809522,0.0
797,Their relationship took off from there.,0.13705960705960707,0.11272727272727272,0.025,0.02
798,Their stay was tranquil and pleasant.,0.13555777555777554,0.24000000000000005,0.04,0.02
799,Then he realized he was hungry.,0.07570929070929071,0.28667027417027413,0.0,0.025
800,Then it escaped onto the Internet.,0.14875291375291375,0.4,0.05428571428571429,0.08
801,Then she laughed a barking laugh.,0.11850786468433527,0.33333333333333337,0.014285714285714285,0.0
802,Then she smiled faintly and nodded.,0.06595238095238094,0.18909090909090912,0.0,0.0
803,Then you must keep it true.,0.16451173826173826,0.5,0.07619047619047618,0.2
804,Then you're lucky I came along.,0.07362595737595737,0.32,0.030952380952380953,0.1523809523809524
805,"Then, there was a brief drizzle.",0.1445104895104895,0.5214285714285715,0.03428571428571429,0.03333333333333333
806,There are seldom any other kind.,0.07484848484848486,0.3606060606060606,0.047619047619047616,0.05
807,There is no brain function left.,0.10780885780885782,0.49000000000000005,0.07190476190476189,0.19428571428571428
808,There is no subterfuge in you.,0.122002997002997,0.4652777777777778,0.0,0.0
809,There is nothing new in this.,0.0823892773892774,0.5214285714285715,0.02,0.325
810,There is salad in that bowl.,0.18161616161616162,0.5,0.0,0.0
811,There was a contorted ugliness now.,0.19939393939393937,0.33333333333333337,0.0,0.0
812,There was no mistaking that scream.,0.15586080586080586,0.5,0.025,0.0
813,"There was no moon, only starlight.",0.15170787545787545,0.5,0.2045238095238095,0.0
814,There was no one but me.,0.14363636363636362,0.5,0.05,0.0
815,There was nothing but political commentary.,0.25191919191919193,0.5,0.27285714285714285,0.2
816,There was shouting and loud noises.,0.08967032967032966,0.33333333333333337,0.026785714285714284,0.0
817,There were probably five of them.,0.1363947163947164,0.36666666666666664,0.17666666666666667,0.0
818,"There'll be towels, soap, and all.",0.3301515151515152,0.5,0.3296428571428572,0.2
819,There's always risk -- life's a risk.,0.00909090909090909,0.4107142857142857,0.01,0.33333333333333337
820,"These are fairly large, tough animals.",0.145260989010989,0.1,0.0982936507936508,0.0
821,They always stand up for capital.,0.12186979686979686,0.3269444444444444,0.18023809523809525,0.2
822,They are just defending the law.,0.12889059469941824,0.21333333333333332,0.041666666666666664,0.0
823,They are very devoted and faithful.,0.1247731435231435,0.18181818181818182,0.0,0.0
824,They bring peace in a conflict.,0.12234432234432233,0.33333333333333337,0.03666666666666667,0.0
825,They came unexpectedly upon the sea.,0.23219197469197467,0.11272727272727272,0.13916666666666666,0.0
826,They deal in commercial property investments.,0.10976523476523477,0.21333333333333332,0.037896825396825394,0.014285714285714285
827,They definitely had a close relationship.,0.08173992673992674,0.33333333333333337,0.016666666666666666,0.16666666666666669
828,They don't view it that way.,0.12378787878787875,0.35,0.02,0.1766666666666667
829,They finished eating their chicken dumplings.,0.2608624708624709,0.21333333333333332,0.2785714285714286,0.014285714285714285
830,They fled Russia after the revolution.,0.21333166833166833,0.32,0.17523809523809522,0.0
831,They glared at one another heatedly.,0.06962662337662337,0.4041666666666666,0.02,0.33333333333333337
832,They had moved to Oklahoma Territory.,0.37232323232323233,0.20242424242424245,0.3674603174603175,0.0
833,They have fabulous French toast too.,0.11964640751405457,0.01818181818181818,0.22472222222222227,0.0
834,They need access to our computers.,0.24444555444555446,0.38476190476190475,0.07666666666666666,0.06999999999999999
835,They never caused me any harm.,0.19056027306027307,0.3366666666666667,0.17916666666666667,0.17333333333333334
836,They pay cash and tip little.,0.11396591970121381,0.2,0.075,0.0
837,They pay good money for it.,0.15263736263736263,0.2,0.06666666666666667,0.0
838,"They put us in jail, Johnny!",0.21265734265734265,0.12606060606060604,0.2823809523809524,0.04285714285714286
839,They started hiking down the mountain.,0.15163933288933287,0.25333333333333335,0.030952380952380953,0.05
840,They taught her humility and compassion.,0.18538752913752912,0.22666666666666666,0.11428571428571428,0.0
841,They want prices to remain stable.,0.09898785425101213,0.21333333333333332,0.0695970695970696,0.014285714285714285
842,They want quality at low cost.,0.029326923076923077,0.2,0.02361111111111111,0.0
843,"They will, however, cost a bunch.",0.20831501831501834,0.375,0.15047619047619049,0.2
844,Thin metal lock-picking tools lay inside.,0.11518772893772893,0.00909090909090909,0.1463153513153513,0.00909090909090909
845,Things won't change... you know that!,0.10344488844488844,0.33333333333333337,0.04107142857142857,0.14285714285714285
846,Think of it as fresh-flavor insurance.,0.11550366300366299,0.22222222222222224,0.0325,0.0
847,This allows for much more accuracy.,0.1424173865350336,0.45187229437229437,0.047619047619047616,0.22000000000000003
848,This from an ex fighter pilot.,0.17231203007518797,0.1621212121212121,0.06523809523809523,0.08
849,This is a call for help.,0.15303030303030302,0.35,0.0,0.0
850,This is a really weird question.,0.17481962481962482,0.1612121212121212,0.08761904761904762,0.0
851,This is a romance after all.,0.254029304029304,0.24565656565656568,0.045,0.0
852,This is all in one song.,0.12558275058275056,0.02,0.08928571428571427,0.0
853,This is an occasion for celebration.,0.2209054834054834,0.20484848484848484,0.17833333333333332,0.0
854,"This is dumb, really, really dumb.",0.14139971139971141,0.02857142857142857,0.02,0.0
855,This is our sixth stop today.,0.14849317349317348,0.1574242424242424,0.13896825396825396,0.12
856,This is pretty damn cool right?,0.10543512043512042,0.15878787878787876,0.016666666666666666,0.14821428571428572
857,"This is really amazing, Doctor Face-reader.",0.2673232323232323,0.03636363636363636,0.2563492063492063,0.0125
858,This is really good for democracy.,0.0908531746031746,0.14848484848484847,0.03666666666666667,0.02
859,This is so simple and easy.,0.10878621378621378,0.13727272727272727,0.0,0.0
860,This is the force field parameter.,0.5125757575757576,0.33333333333333337,0.5919047619047619,0.0
861,This lady was an outrageous girl.,0.16722581340228398,0.14787878787878786,0.06706349206349208,0.0
862,This procedure works in most cases.,0.17173816379698734,0.12363636363636363,0.046785714285714285,0.0
863,This time I'm rooting for Khan.,0.18493006993006994,0.3666666666666667,0.21047619047619048,0.32857142857142857
864,This truly was a depressing place.,0.12635281385281383,0.16969696969696968,0.02,0.016666666666666666
865,This was quite a stunning thing.,0.08198523698523699,0.28,0.025757575757575757,0.1766666666666667
866,Those incremental minutes are very profitable.,0.15719215567041656,0.2,0.0982142857142857,0.0
867,Thou shalt not accede to evil.,0.06417540792540792,0.5,0.014285714285714285,0.33333333333333337
868,Thousands of innocent lives were lost.,0.08159090909090909,0.2,0.0,0.0
869,Thread: How To Do Graffiti Art?,0.06148018648018647,0.2,0.05333333333333333,0.0
870,Three large ones and three small.,0.2764357864357864,0.125,0.244047619047619,0.014285714285714285
871,Three sisters preceded her in death.,0.16750624375624373,0.12530303030303028,0.2521861471861472,0.014285714285714285
872,Time in the sum is nothing.,0.2433760683760684,0.41666666666666663,0.1626190476190476,0.1
873,To find in the United States.,0.2772582972582972,0.2363636363636364,0.36952380952380953,0.0
874,To guard and keep and protect.,0.1284015984015984,0.25,0.014285714285714285,0.0
875,To revive her or help her?,0.18901515151515152,0.2857142857142857,0.04345238095238095,0.0
876,To sell on the black market?,0.10447052947052948,0.2266666666666667,0.014285714285714285,0.0
877,Today I didn't even buy NME.,0.19799533799533797,0.2106060606060606,0.2322222222222222,0.2375
878,"Tomorrow, I will post about this.",0.1830317721494192,0.09954545454545455,0.19166666666666668,0.0
879,Transfers out of the bargaining unit.,0.18306423968188673,0.12750000000000003,0.15464285714285714,0.05
880,Travelling home on a late train??,0.16886446886446888,0.11272727272727275,0.1492063492063492,0.0
881,Tricked by his own damn ruse!,0.10880506748153806,0.24000000000000005,0.0,0.0
882,Trying to hide from your lies?,0.16450049950049947,0.33333333333333337,0.04285714285714286,0.0
883,Two independent compounds tested in Tg2576.,0.1633069136745607,0.11272727272727272,0.1792384370015949,0.02222222222222222
884,Unanimity on Interama is not surprising.,0.09904761904761902,0.2666666666666667,0.1082936507936508,0.0
885,Understand the meaning of the word.,0.13725940725940725,0.25,0.014285714285714285,0.0
886,"Unfortunately, I'd left the flash on.",0.25814054366685946,0.14272727272727273,0.26996031746031746,0.04583333333333333
887,"Unfortunately, my answers weren't any different.",0.0713936063936064,0.08787878787878789,0.030952380952380953,0.11944444444444444
888,"Unscrew, slide into place, lock, screw.",0.016666666666666666,0.09090909090909091,0.025,0.0
889,Use your computer access for deciphering.,0.2984543599675179,0.2,0.30373015873015874,0.0
890,Used to be a truck driver.,0.08168831168831168,0.5071428571428571,0.05357142857142857,0.20500000000000002
891,"Using magnetic resonance tomography, for example.",0.1364801864801865,0.16111111111111112,0.20734126984126983,0.0625
892,Vegetable soup and a turkey sandwich.,0.16853644291724787,0.19818181818181818,0.07545454545454545,0.0
893,Viaggi mentali description learning information digits.,0.015476190476190477,0.0,0.02,0.0
894,Violent moons around a dead planet.,0.18413919413919413,0.09090909090909091,0.1688167388167388,0.0
895,Visit my Author Website for more.,0.3059090909090909,0.1,0.325952380952381,0.0
896,Want to tell me what happened?,0.10554945054945053,0.19363636363636366,0.0,0.016666666666666666
897,Was he still in the garden?,0.2933044733044733,0.3266666666666667,0.10357142857142856,0.275
898,Was he still in the laboratory?,0.27842463092463093,0.2666666666666667,0.08333333333333333,0.24666666666666667
899,"Was it fear, desperation, anger, grief?",0.08963369963369963,0.2,0.0,0.0
900,Was she a prescription drug addict?,0.11917249417249418,0.21560606060606058,0.008333333333333333,0.0
901,Was that demon or elven magic?,0.18774433899433898,0.3375,0.050883838383838385,0.0
902,Water drips from the exhaust pipe.,0.145232683982684,0.2,0.039285714285714285,0.0
903,We accept most proudly and eagerly.,0.2719079939668175,0.13939393939393935,0.2733333333333333,0.0
904,We ate it up like candy.,0.13642357642357644,0.4,0.05833333333333333,0.2
905,We could have increased cosmic radiation.,0.1265263902763903,0.13954545454545456,0.09325396825396824,0.05357142857142857
906,We do have an air lock.,0.15917249417249418,0.0985858585858586,0.15666666666666668,0.0
907,We don't want to be disturbed.,0.07468364968364968,0.3566666666666667,0.016666666666666666,0.16
908,We have to go single file.,0.14360930735930738,0.07636363636363637,0.10666666666666666,0.0
909,We love rich tourists on vacation.,0.07088827838827838,0.03636363636363636,0.03333333333333333,0.0
910,We made promises of eternal love.,0.16574286824286824,0.2,0.1353968253968254,0.0
911,We may outgrow and forget them.,0.1401283846872082,0.1206060606060606,0.025,0.03666666666666667
912,We need more female stage hypnotists.,0.05327704158586512,0.039090909090909086,0.04111111111111111,0.0
913,We need to all come together.,0.11712121212121211,0.1096969696969697,0.041666666666666664,0.0
914,We played out the poker hand.,0.29624320124320125,0.22222222222222224,0.3502380952380952,0.0
915,We think it's straight business sense.,0.04474358974358974,0.11272727272727272,0.0,0.0
916,We went hiking at Bear Mountain.,0.26512041879688936,0.11272727272727272,0.3433333333333333,0.0
917,We were back on the road.,0.11982517482517482,0.2363131313131313,0.016666666666666666,0.025
918,We wouldn't have seen analog cassettes.,0.3185314685314686,0.2266666666666667,0.36071428571428565,0.14285714285714285
